14.4;1685.376;28.1;22.79;14.98;66.89;-7.72;-8.39;1.11;180;-11.56;23.28;22.26;14.95
10.7;1252.328;36.5;22.26;14.95;66.83;-7.68;-8.35;1.17;180;-11.67;21.46;22.97;15.38
9.8;1146.992;35.1;22.97;15.38;66.78;-7.64;-8.31;1.22;180;-11.48;21.3;23.87;14.69
6.1;713.944;34.5;23.87;14.69;66.72;-7.61;-8.28;1.28;180;-11.48;22.27;23.83;15.39
13.5;1580.04;36.5;23.83;15.39;66.67;-7.57;-8.24;1.33;180;-11.46;21.44;23;14.79
11.2;1310.848;29.5;23;14.79;66.61;-7.53;-8.2;1.39;180;-11.53;23.6;22.98;15.34
10.1;1182.104;31.5;22.98;15.34;66.56;-7.49;-8.16;1.44;180;-11.4;22.79;23.8;15.37
14.4;1685.376;30.4;23.8;15.37;66.5;-7.45;-8.12;1.5;180;-11.2;22.64;22.94;14.47
4.4;514.976;30.8;22.94;14.47;66.45;-7.41;-8.07;1.56;180;-11.27;22.67;23.6;14.71
9.6;1123.584;35.5;23.6;14.71;66.39;-7.37;-8.03;1.61;180;-11.43;21.53;21.99;15.68
5.9;690.536;36.9;21.99;15.68;66.33;-7.33;-7.99;1.67;180;-10.9;21.36;23.16;15.18
14.9;1743.896;36.6;23.16;15.18;66.28;-7.3;-7.96;1.72;180;-11.29;21.25;22.12;16.23
10;1170.4;29.7;22.12;16.23;66.22;-7.26;-7.92;1.78;180;-11.15;23.94;22.53;14.4
11.6;1357.664;37.5;22.53;14.4;66.17;-7.22;-7.88;1.83;180;-11.14;21.6;22.08;14.81
13.4;1568.336;38.6;22.08;14.81;66.11;-7.18;-7.84;1.89;180;-10.77;21.72;22.39;14.96
9.5;1111.88;30;22.39;14.96;66.06;-7.14;-7.8;1.94;180;-11.14;22.22;22.71;15.95
11;1287.44;34.9;22.71;15.95;66;-7.1;-7.76;2;180;-10.71;22.54;21.86;14.73
9;1053.36;28;21.86;14.73;66.83;-7.26;-7.93;2;175;-10.79;23.77;21.65;14.54
12.4;1451.296;34.1;21.65;14.54;67.67;-7.42;-8.1;2;170;-10.86;22.57;22.1;14.65
10.8;1264.032;31;22.1;14.65;68.5;-7.58;-8.27;2;165;-11.11;22.47;22.52;14.7
4.7;550.088;28.4;22.52;14.7;69.33;-7.74;-8.43;2;160;-11.05;23.15;22.43;16.05
6.7;784.168;31.7;22.43;16.05;70.17;-7.91;-8.61;2;155;-11.1;22.74;21.58;15.21
10.2;1193.808;32.4;21.58;15.21;71;-8.07;-8.78;2;150;-11.18;22.44;22.5;14.69
7.2;842.688;28.7;22.5;14.69;71.83;-8.23;-8.95;2;145;-11.37;23.57;23.2;15.43
6.9;807.576;33.9;23.2;15.43;72.67;-8.39;-9.12;2;140;-11.71;22.51;22.43;15.75
8.2;959.728;35.2;22.43;15.75;73.5;-8.55;-9.29;2;135;-11.69;21.22;22.96;15.87
8.1;948.024;33.2;22.96;15.87;74.33;-8.71;-9.45;2;130;-11.85;22.62;21.82;16.35
14.4;1685.376;34.3;21.82;16.35;75.17;-8.87;-9.62;2;125;-11.64;22.41;21.69;15.74
13.8;1615.152;38.7;21.69;15.74;76;-9.03;-9.79;2;120;-11.87;21.63;22.73;16.36
12.1;1416.184;33.1;22.73;16.36;76.83;-9.19;-9.96;2;115;-11.92;22.62;21.56;15.69
7.5;877.8;29.8;21.56;15.69;77.67;-9.36;-10.14;2;110;-12.08;23.28;21.71;16.28
14.6;1708.784;29.7;21.71;16.28;78.5;-9.52;-10.31;2;105;-11.91;23.49;22.97;15.44
35.9;4201.736;45;22.97;15.44;79.33;-9.68;-10.47;2;100;-12.13;20.37;21.84;15.4
40.6;4751.824;53.2;21.84;15.4;80.17;-9.84;-10.64;2;95;-12.53;18.4;21.55;15.88
40.6;4751.824;49.7;21.55;15.88;81;-10;-10.81;2;90;-12.37;19.49;21.63;15.83
26.4;3089.856;51.3;21.63;15.83;81.11;-10.02;-10.83;2;90;-12.43;18.31;22.71;16.14
36.9;4318.776;58.6;22.71;16.14;81.22;-10.04;-10.85;2;90;-12.62;17.45;22.8;16.36
39.5;4623.08;46.3;22.8;16.36;81.33;-10.07;-10.88;2;90;-12.32;19.61;21.53;15.43
44.4;5196.576;55.3;21.53;15.43;81.44;-10.09;-10.9;2;90;-12.64;17.66;21.41;15.48
24.9;2914.296;41.1;21.41;15.48;81.56;-10.11;-10.93;2;90;-12.49;20.57;21.36;15.79
38.9;4552.856;45.4;21.36;15.79;81.67;-10.13;-10.95;2;90;-12.65;19.58;17.14;14.56
33.2;3885.728;57;17.14;14.56;81.78;-10.16;-10.98;2;90;-12.29;17.5;16.71;14.83
24.4;2855.776;58;16.71;14.83;81.89;-10.18;-11;2;90;-12.68;17.45;17.18;15.86
39.3;4599.672;46.6;17.18;15.86;82;-10.2;-11.02;2;90;-12.21;19.23;16.83;15.01
38.2;4470.928;40.5;16.83;15.01;82.11;-10.22;-11.04;2;90;-12.34;20.51;16.86;15.33
26.2;3066.448;41;16.86;15.33;82.22;-10.24;-11.06;2;90;-12.62;20.35;16.22;14.98
33.4;3909.136;45;16.22;14.98;82.33;-10.27;-11.09;2;90;-12.54;19.96;16.8;14.79
35.3;4131.512;55.1;16.8;14.79;82.44;-10.29;-11.11;2;90;-12.48;17.82;17.13;15.25
17;1989.68;61.5;17.13;15.25;82.56;-10.31;-11.14;2;90;-12.61;16.46;17.29;14.84
26.7;3124.968;49.8;17.29;14.84;82.67;-10.33;-11.16;2;90;-12.45;19.43;16.35;14.91
27.6;3230.304;61.8;16.35;14.91;82.78;-10.36;-11.19;2;90;-12.29;16.54;17.3;14.73
17.9;2095.016;57.6;17.3;14.73;82.89;-10.38;-11.21;2;90;-12.48;17.54;16.83;14.79
38.3;4482.632;42.4;16.83;14.79;83;-10.4;-11.23;2;90;-12.29;20.52;16.91;14.63
45.4;5313.616;47.6;16.91;14.63;82.61;-10.31;-11.14;2.06;90;-12.32;19.65;16.97;15.28
42.4;4962.496;59.7;16.97;15.28;82.22;-10.21;-11.03;2.11;90;-12.53;17.53;16.83;14.96
15.5;1814.12;52.5;16.83;14.96;81.83;-10.12;-10.94;2.17;90;-12.24;18.44;16.19;14.92
31.1;3639.944;57.3;16.19;14.92;81.44;-10.02;-10.83;2.22;90;-12.46;17.67;16.7;13.55
28.8;3370.752;50.4;16.7;13.55;81.06;-9.93;-10.74;2.28;90;-12.05;18.45;16.67;13.83
35.8;4190.032;54.2;16.67;13.83;80.67;-9.83;-10.64;2.33;90;-11.98;18.49;16.41;13.58
34.5;4037.88;51.6;16.41;13.58;80.28;-9.74;-10.54;2.39;90;-12.15;18.46;16.4;14.27
38.6;4517.744;42.7;16.4;14.27;79.89;-9.64;-10.44;2.44;90;-12.02;20.39;16;13.55
36.7;4295.368;47;16;13.55;79.5;-9.55;-10.35;2.5;90;-12.07;19.45;16.57;14.19
35.7;4178.328;41.6;16.57;14.19;79.11;-9.46;-10.25;2.56;90;-11.93;20.02;15.97;13.58
45.7;5348.728;45.7;15.97;13.58;78.72;-9.36;-10.15;2.61;90;-12.05;19.37;16.13;13.93
24.3;2844.072;46.1;16.13;13.93;78.33;-9.27;-10.05;2.67;90;-12;19.6;16.56;13.71
48.1;5629.624;44.7;16.56;13.71;77.95;-9.17;-9.95;2.72;90;-11.94;20.57;16.61;14.07
28.4;3323.936;51.8;16.61;14.07;77.56;-9.08;-9.86;2.78;90;-11.92;18.45;16.35;13.73
23.4;2738.736;51.5;16.35;13.73;77.17;-8.98;-9.75;2.83;90;-11.86;18.5;16.79;13.58
19.6;2293.984;48.2;16.79;13.58;76.78;-8.89;-9.66;2.89;90;-11.55;19.48;16.25;15.15
30.1;3522.904;42.5;16.25;15.15;76.39;-8.8;-9.56;2.94;90;-11.78;20.27;16.7;14.2
19;2223.76;45.2;16.7;14.2;76;-8.7;-9.46;3;90;-11.29;19.44;16.23;13.5
43.8;5126.352;61.5;16.23;13.5;75.83;-8.78;-9.54;2.94;90;-11.79;16.45;16.35;14.88
33.2;3885.728;54.8;16.35;14.88;75.67;-8.86;-9.62;2.89;90;-11.74;18.63;16.72;14.19
30.4;3558.016;43.6;16.72;14.19;75.5;-8.93;-9.69;2.83;90;-11.81;20.25;16.42;13.9
19.3;2258.872;55.8;16.42;13.9;75.33;-9.01;-9.76;2.78;90;-11.94;17.48;16.2;13.75
18.8;2200.352;55.8;16.2;13.75;75.17;-9.09;-9.84;2.72;90;-12.31;17.43;16.4;13.75
26.7;3124.968;56.4;16.4;13.75;75;-9.17;-9.92;2.67;90;-12.27;17.75;16.22;14.16
27.7;3242.008;57.4;16.22;14.16;74.83;-9.24;-9.99;2.61;90;-12.2;17.54;16.47;14.34
23.3;2727.032;51.3;16.47;14.34;74.67;-9.32;-10.07;2.56;90;-12.46;18.41;16.29;13.32
33.9;3967.656;45.3;16.29;13.32;74.5;-9.4;-10.15;2.5;90;-12.65;19.69;16.66;14.05
37.9;4435.816;60.6;16.66;14.05;74.33;-9.48;-10.22;2.45;90;-12.96;16.37;16.99;13.64
19.1;2235.464;61.2;16.99;13.64;74.17;-9.55;-10.29;2.39;90;-12.98;16.23;16.66;14.12
25.6;2996.224;40.7;16.66;14.12;74;-9.63;-10.37;2.33;90;-13.15;20.22;16.65;13.94
27.8;3253.712;51.1;16.65;13.94;73.83;-9.71;-10.45;2.28;90;-12.9;18.32;17.19;14.31
41.5;4857.16;56;17.19;14.31;73.67;-9.79;-10.53;2.22;90;-13.23;17.43;16.64;13.5
44.2;5173.168;51.6;16.64;13.5;73.5;-9.87;-10.61;2.17;90;-13.28;18.62;16.83;13.73
42.8;5009.312;54.9;16.83;13.73;73.33;-9.94;-10.67;2.11;90;-13.42;18.73;16.49;13.8
25.6;2996.224;41.2;16.49;13.8;73.17;-10.02;-10.75;2.06;90;-13.86;20.16;17.15;13.56
45.6;5337.024;48.2;17.15;13.56;73;-10.1;-10.83;2;90;-13.98;19.35;16.44;13.37
24.4;2855.776;43.3;16.44;13.37;73.5;-10.38;-11.12;2;90;-14.21;20.49;16.54;14.33
33.5;3920.84;58;16.54;14.33;74;-10.66;-11.4;2;90;-14.26;17.43;17.14;14.1
6;702.24;37.9;17.14;14.1;74.5;-10.93;-11.68;2;90;-14.62;21.76;16.39;13.83
11.7;1369.368;28.7;16.39;13.83;75;-11.21;-11.96;2;90;-14.92;23.29;16.84;13.6
12.2;1427.888;35.5;16.84;13.6;75.5;-11.49;-12.25;2;90;-15.26;21.42;16.37;15.21
5.9;690.536;28.2;16.37;15.21;76;-11.77;-12.53;2;90;-15.35;23.46;16.57;14.07
12.6;1474.704;34.3;16.57;14.07;76.5;-12.04;-12.81;2;90;-15.34;22.68;15.86;14.27
4.7;550.088;30.1;15.86;14.27;77;-12.32;-13.09;2;90;-16;22.61;16.07;14.03
10.2;1193.808;36.2;16.07;14.03;77.5;-12.6;-13.38;2;90;-16.26;21.43;16.43;13.9
7;819.28;34.8;16.43;13.9;78;-12.88;-13.66;2;90;-16.19;22.55;16.47;14.32
6.6;772.464;28.9;16.47;14.32;78.5;-13.15;-13.94;2;90;-16.54;23.47;15.94;14
14.9;1743.896;35.3;15.94;14;79;-13.43;-14.22;2;90;-16.93;21.26;16.45;13.76
8.2;959.728;32.7;16.45;13.76;79.5;-13.71;-14.51;2;90;-16.82;22.42;15.63;13.87
6.7;784.168;32.3;15.63;13.87;80;-13.99;-14.79;2;90;-17.02;22.41;15.72;13.86
11.1;1299.144;38.1;15.72;13.86;80.5;-14.27;-15.08;2;90;-17.61;21.49;15.5;14.21
11;1287.44;28.9;15.5;14.21;81;-14.54;-15.35;2;90;-17.44;23.45;15.86;14.36
13.2;1544.928;35.8;15.86;14.36;81.5;-14.82;-15.64;2;90;-18.06;21.51;15.92;14.28
10.1;1182.104;38.4;15.92;14.28;82;-15.1;-15.92;2;90;-17.95;21.51;16.13;13.66
6.5;760.76;36.9;16.13;13.66;82.11;-15.18;-16;2;90;-18.05;21.27;15.94;13.46
7.3;854.392;35.7;15.94;13.46;82.22;-15.26;-16.08;2;90;-17.99;21.5;16.15;15.33
11.8;1381.072;28.8;16.15;15.33;82.33;-15.33;-16.15;2;90;-18.17;23.31;16.01;13.52
7.2;842.688;28.9;16.01;13.52;82.44;-15.41;-16.23;2;90;-18.11;23.51;15.15;13.5
13.8;1615.152;32.2;15.15;13.5;82.56;-15.49;-16.32;2;90;-18.3;22.33;15.68;15.05
5.4;632.016;31.2;15.68;15.05;82.67;-15.57;-16.4;2;90;-18.44;22.57;15.4;13.86
5;585.2;37.4;15.4;13.86;82.78;-15.64;-16.47;2;90;-18.52;21.61;15.99;13.75
11.7;1369.368;37.5;15.99;13.75;82.89;-15.72;-16.55;2;90;-18.36;21.6;15.55;14.26
8.7;1018.248;29.7;15.55;14.26;83;-15.8;-16.63;2;90;-18.43;23.84;15.95;13.54
10.5;1228.92;28.1;15.95;13.54;83.11;-15.88;-16.71;2;90;-18.49;23.71;15;14.12
10.9;1275.736;32.8;15;14.12;83.22;-15.95;-16.78;2;90;-18.74;22.71;15.31;14.86
6.6;772.464;36.4;15.31;14.86;83.33;-16.03;-16.86;2;90;-18.87;21.53;15.52;13.59
8.5;994.84;37.2;15.52;13.59;83.44;-16.11;-16.94;2;90;-19.12;21.38;15.76;13.77
7.5;877.8;32;15.76;13.77;83.56;-16.19;-17.03;2;90;-18.88;22.27;15.91;14.08
10.8;1264.032;37.5;15.91;14.08;83.67;-16.27;-17.11;2;90;-19.01;21.32;15.45;13.67
14.7;1720.488;36.7;15.45;13.67;83.78;-16.34;-17.18;2;90;-19.3;21.62;15.34;13.64
9.1;1065.064;37.1;15.34;13.64;83.89;-16.42;-17.26;2;90;-18.95;21.44;15.09;14.67
7;819.28;36.8;15.09;14.67;84;-16.5;-17.34;2;90;-19.03;21.51;15.69;15.17
8;936.32;37.4;15.69;15.17;84.06;-16.47;-17.31;1.94;90;-19.2;21.56;15.9;14.05
10.4;1217.216;33.6;15.9;14.05;84.11;-16.43;-17.27;1.89;90;-19.26;22.42;15.29;14.01
9.4;1100.176;37.7;15.29;14.01;84.17;-16.4;-17.24;1.83;90;-18.96;21.42;15.64;14.28
7.8;912.912;36.6;15.64;14.28;84.22;-16.37;-17.21;1.78;90;-19.08;21.51;16.19;13.97
6.6;772.464;36.4;16.19;13.97;84.28;-16.33;-17.17;1.72;90;-19.13;21.48;16.32;14.12
14.2;1661.968;33.7;16.32;14.12;84.33;-16.3;-17.14;1.67;90;-19.11;22.62;16.07;13.64
8.1;948.024;28.4;16.07;13.64;84.39;-16.27;-17.11;1.61;90;-18.96;23.54;16.11;13.89
11.1;1299.144;37.6;16.11;13.89;84.44;-16.23;-17.07;1.56;90;-18.6;21.83;15.81;13.64
12.9;1509.816;33.2;15.81;13.64;84.5;-16.2;-17.05;1.5;90;-18.71;22.66;16.14;13.96
8.2;959.728;33.7;16.14;13.96;84.55;-16.17;-17.02;1.45;90;-18.98;22.31;16.26;15.41
7.3;854.392;29.1;16.26;15.41;84.61;-16.13;-16.98;1.39;90;-18.79;23.4;15.93;13.97
5.9;690.536;38.9;15.93;13.97;84.67;-16.1;-16.95;1.33;90;-18.57;21.51;16.54;14.42
11.1;1299.144;28.4;16.54;14.42;84.72;-16.07;-16.92;1.28;90;-18.71;23.4;16.11;14.96
11.7;1369.368;38.6;16.11;14.96;84.78;-16.03;-16.88;1.22;90;-18.44;21.66;16.51;13.98
8.4;983.136;37.5;16.51;13.98;84.83;-16;-16.85;1.17;90;-18.35;21.4;16.93;14.03
7.1;830.984;37.6;16.93;14.03;84.89;-15.97;-16.82;1.11;90;-18.41;21.51;16.27;14.33
6.1;713.944;31;16.27;14.33;84.94;-15.93;-16.78;1.06;90;-18.5;22.79;16.68;14.5
14.8;1732.192;37;16.68;14.5;85;-15.9;-16.75;1;90;-18.3;21.22;17.2;14.04
5;585.2;32;17.2;14.04;85;-15.91;-16.76;1;92.5;-18.11;22.53;16.3;14.02
4.9;573.496;34.3;16.3;14.02;85;-15.91;-16.76;1;95;-18.58;22.64;17.22;14.45
4.6;538.384;33.6;17.22;14.45;85;-15.92;-16.77;1;97.5;-18.45;22.76;16.9;14.63
13.4;1568.336;28;16.9;14.63;85;-15.92;-16.77;1;100;-18.26;23.82;16.77;14.04
8.5;994.84;29.6;16.77;14.04;85;-15.93;-16.78;1;102.5;-18.51;23.54;17.14;14.69
8.1;948.024;34.1;17.14;14.69;85;-15.93;-16.78;1;105;-18.31;22.13;16.62;14.54
14.6;1708.784;30;16.62;14.54;85;-15.94;-16.79;1;107.5;-18.37;23.69;16.35;14.22
13.2;1544.928;29.5;16.35;14.22;85;-15.94;-16.79;1;110;-18.53;23.62;17.05;14.76
10;1170.4;36.7;17.05;14.76;85;-15.95;-16.8;1;112.5;-18.31;21.24;16.53;14.35
5.1;596.904;28.9;16.53;14.35;85;-15.96;-16.81;1;115;-18.64;23.42;16.5;15.57
7.1;830.984;29.9;16.5;15.57;85;-15.96;-16.81;1;117.5;-18.24;23.54;16.86;14.55
6;702.24;29.4;16.86;14.55;85;-15.97;-16.82;1;120;-18.57;23.36;16.4;14.17
4.6;538.384;28.9;16.4;14.17;85;-15.97;-16.82;1;122.5;-18.25;23.63;16.77;14.97
5.7;667.128;28.5;16.77;14.97;85;-15.98;-16.83;1;125;-18.67;23.39;16.54;15.74
7.5;877.8;30.8;16.54;15.74;85;-15.98;-16.83;1;127.5;-18.52;22.55;17.13;15.53
5;585.2;29.2;17.13;15.53;85;-15.99;-16.84;1;130;-18.19;23.35;16.88;14.44
5.9;690.536;35.1;16.88;14.44;85;-15.99;-16.84;1;132.5;-18.46;21.58;16.74;14.48
14.7;1720.488;37.7;16.74;14.48;85;-16;-16.85;1;135;-18.45;21.41;17.05;14.17
4.9;573.496;32.4;17.05;14.17;85.17;-15.92;-16.77;0.94;127.5;-18.54;22.23;16.9;14.85
8.8;1029.952;28.8;16.9;14.85;85.33;-15.84;-16.69;0.89;120;-18.09;23.62;17.31;14.66
11.2;1310.848;33.3;17.31;14.66;85.5;-15.77;-16.63;0.83;112.5;-18.19;22.7;16.99;14.9
6.9;807.576;34.2;16.99;14.9;85.67;-15.69;-16.55;0.78;105;-18.08;22.64;16.72;14.76
10.6;1240.624;34.8;16.72;14.76;85.83;-15.61;-16.47;0.72;97.5;-17.85;22.51;16.99;14.29
9.3;1088.472;36.8;16.99;14.29;86;-15.53;-16.39;0.67;90;-17.61;21.46;17.5;15.09
12.3;1439.592;31.9;17.5;15.09;86.17;-15.46;-16.32;0.61;82.5;-17.5;22.43;17.06;16.41
5.4;632.016;34.8;17.06;16.41;86.33;-15.38;-16.24;0.56;75;-17.57;22.55;17.56;16.24
12.5;1463;31.7;17.56;16.24;86.5;-15.3;-16.17;0.5;67.5;-17.46;22.74;17.49;16.21
9;1053.36;34.8;17.49;16.21;86.67;-15.22;-16.09;0.45;60;-17.22;22.39;17.39;16.26
4.6;538.384;28.5;17.39;16.26;86.83;-15.15;-16.02;0.39;52.5;-17.36;23.59;17.41;16.71
8.7;1018.248;30.3;17.41;16.71;87;-15.07;-15.94;0.33;45;-17.23;22.46;18.17;17.59
9.6;1123.584;33.6;18.17;17.59;87.17;-14.99;-15.86;0.28;37.5;-17.14;22.34;17.92;17.82
5.3;620.312;34.6;17.92;17.82;87.33;-14.91;-15.78;0.22;30;-16.87;22.49;17.85;18.94
25;2926;40;17.85;18.94;87.5;-14.83;-15.71;0.17;22.5;-16.73;20.56;18.28;19.74
18.2;2130.128;55.8;18.28;19.74;87.67;-14.76;-15.64;0.11;15;-16.55;17.23;18.13;22.06
30.3;3546.312;56.4;18.13;22.06;87.83;-14.68;-15.56;0.06;7.5;-16.67;17.22;18.21;29.34
36.7;4295.368;57.5;18.21;29.34;88;-14.6;-15.48;0;0;-16.1;17.21;18.07;25.67
15.4;1802.416;53.2;18.07;25.67;88;-14.51;-15.39;0.06;17.5;-16.12;18.61;18.34;29.4
19.7;2305.688;40.7;18.34;29.4;88;-14.41;-15.29;0.11;35;-16.17;20.33;17.74;22.81
48;5617.92;46;17.74;22.81;88;-14.32;-15.2;0.17;52.5;-16.06;19.39;17.95;19.31
47.5;5559.4;41.9;17.95;19.31;88;-14.22;-15.1;0.22;70;-15.91;20.43;17.68;18.35
30.6;3581.424;62;17.68;18.35;88;-14.13;-15.01;0.28;87.5;-15.79;16.49;18.5;17.66
26.3;3078.152;56.1;18.5;17.66;88;-14.03;-14.91;0.33;105;-15.66;17.64;17.95;17.43
44;5149.76;46.6;17.95;17.43;88;-13.94;-14.82;0.39;122.5;-15.89;19.41;17.64;16.65
26.2;3066.448;57.4;17.64;16.65;88;-13.84;-14.72;0.44;140;-15.43;17.52;17.71;16.53
37.5;4389;43.2;17.71;16.53;88;-13.75;-14.63;0.5;157.5;-15.22;20.7;17.69;16.39
18.8;2200.352;55.8;17.69;16.39;88;-13.66;-14.54;0.56;175;-15.46;17.74;17.66;16.05
30.8;3604.832;52.3;17.66;16.05;88;-13.56;-14.44;0.61;192.5;-15.08;18.38;17.31;15.68
41.4;4845.456;57.9;17.31;15.68;88;-13.47;-14.35;0.67;210;-14.89;17.61;17.29;16.01
33.3;3897.432;51.3;17.29;16.01;88;-13.37;-14.25;0.72;227.5;-15.14;18.36;17.66;15.28
32;3745.28;50.8;17.66;15.28;88;-13.28;-14.16;0.78;245;-15.11;18.32;17.37;17.01
41;4798.64;41;17.37;17.01;88;-13.18;-14.06;0.83;262.5;-14.77;20.35;17.75;15.77
35.9;4201.736;61.6;17.75;15.77;88;-13.09;-13.97;0.89;280;-14.94;16.56;17.43;15.97
42.3;4950.792;41.6;17.43;15.97;88;-13;-13.88;0.94;297.5;-14.49;20.41;17.12;15.25
47.4;5547.696;59.3;17.12;15.25;88;-12.9;-13.78;1;315;-14.3;17.4;17.48;15.73
45.8;5360.432;62.3;17.48;15.73;87;-12.71;-13.58;1;307.5;-14.34;16.38;17.11;15.53
19.8;2317.392;53.2;17.11;15.53;86;-12.51;-13.37;1;300;-14.5;18.66;17.39;15.86
18.8;2200.352;44.2;17.39;15.86;85;-12.32;-13.17;1;292.5;-14.59;20.53;17.03;15.22
48.9;5723.256;47.6;17.03;15.22;84;-12.12;-12.96;1;285;-14.29;19.56;16.98;15.38
50.8;5945.632;40.1;16.98;15.38;83;-11.93;-12.76;1;277.5;-14.13;20.48;17.51;15.44
29.5;3452.68;47.5;17.51;15.44;82;-11.73;-12.55;1;270;-14;19.5;17.66;15.67
48.3;5653.032;49.4;17.66;15.67;81;-11.54;-12.35;1;262.5;-14.08;19.69;17.93;15.58
16.5;1931.16;56.4;17.93;15.58;80;-11.34;-12.14;1;255;-14.07;17.56;17.31;14.85
45.9;5372.136;58.5;17.31;14.85;79;-11.15;-11.94;1;247.5;-14.21;17.35;17.55;15.53
21.9;2563.176;54.1;17.55;15.53;78;-10.96;-11.74;1;240;-13.9;18.21;17.78;15.43
18.5;2165.24;60.9;17.78;15.43;77;-10.76;-11.53;1;232.5;-13.76;16.66;17.29;15.65
37.9;4435.816;45.5;17.29;15.65;76;-10.57;-11.33;1;225;-14.03;19.55;18.07;15.4
50.8;5945.632;62.6;18.07;15.4;75;-10.37;-11.12;1;217.5;-13.94;16.59;17.43;15.29
47.2;5524.288;47.2;17.43;15.29;74;-10.18;-10.92;1;210;-13.86;19.37;17.42;15.59
46.3;5418.952;60.4;17.42;15.59;73;-9.98;-10.71;1;202.5;-13.77;16.4;17.83;15.38
49.7;5816.888;41.5;17.83;15.38;72;-9.79;-10.51;1;195;-13.28;20.64;17.52;15.7
26.4;3089.856;62.9;17.52;15.7;71;-9.6;-10.31;1;187.5;-13.52;16.7;18.08;15.59
40.8;4775.232;62.9;18.08;15.59;70;-9.4;-10.1;1;180;-13.54;16.67;17.76;15.6
17.5;2048.2;60.3;17.76;15.6;69.72;-9.37;-10.07;1;180;-13.43;16.44;17.55;14.94
48.9;5723.256;46;17.55;14.94;69.44;-9.34;-10.03;1;180;-13.28;19.2;17.42;15.3
31.8;3721.872;53.7;17.42;15.3;69.17;-9.32;-10.01;1;180;-13.57;18.43;18.11;14.93
50.9;5957.336;51.4;18.11;14.93;68.89;-9.29;-9.98;1;180;-13.33;18.46;18.23;15.27
25.9;3031.336;62.2;18.23;15.27;68.61;-9.26;-9.95;1;180;-13.67;16.98;19.17;15.64
30.8;3604.832;59.5;19.17;15.64;68.33;-9.23;-9.91;1;180;-13.37;17.53;18.66;15.55
28.7;3359.048;49.9;18.66;15.55;68.06;-9.21;-9.89;1;180;-13.71;19.44;18.37;15.54
22;2574.88;42.5;18.37;15.54;67.78;-9.18;-9.86;1;180;-13.29;20.24;19.91;15.2
15.7;1837.528;47.3;19.91;15.2;67.5;-9.15;-9.83;1;180;-13.25;19.41;20.17;15.51
32.8;3838.912;41;20.17;15.51;67.22;-9.12;-9.79;1;180;-13.47;20.66;18.27;15.55
46.1;5395.544;43.4;18.27;15.55;66.95;-9.1;-9.77;1;180;-13.61;20.26;17.83;14.5
22.3;2609.992;43.7;17.83;14.5;66.67;-9.07;-9.74;1;180;-13.57;20.67;19.18;13.93
22.8;2668.512;42.7;19.18;13.93;66.39;-9.04;-9.7;1;180;-13.49;20.39;18.61;14.38
50.3;5887.112;41.5;18.61;14.38;66.11;-9.01;-9.67;1;180;-13.31;20.21;18.9;13.88
20.2;2364.208;62.2;18.9;13.88;65.83;-8.98;-9.64;1;180;-13.6;16.57;19.12;14.6
24.2;2832.368;61.6;19.12;14.6;65.56;-8.96;-9.62;1;180;-13.72;16.48;19.4;15.58
30.6;3581.424;50.2;19.4;15.58;65.28;-8.93;-9.58;1;180;-13.83;18.8;19.01;13.96
26.4;3089.856;42.5;19.01;13.96;65;-8.9;-9.55;1;180;-13.56;20.65;18.63;13.99
28;3277.12;42.5;18.63;13.99;66;-9.22;-9.88;0.94;170;-13.85;20.48;18.74;13.82
37.2;4353.888;60;18.74;13.82;67;-9.53;-10.2;0.89;160;-14.23;17.33;19.2;14.11
46.2;5407.248;60.2;19.2;14.11;68;-9.85;-10.53;0.83;150;-14.6;16.37;18.58;14.66
21.1;2469.544;61.4;18.58;14.66;69;-10.17;-10.86;0.78;140;-14.6;16.73;19.19;14.41
19.2;2247.168;51.4;19.19;14.41;70;-10.48;-11.18;0.72;130;-14.89;18.59;19.16;14.32
39.2;4587.968;54.6;19.16;14.32;71;-10.8;-11.51;0.67;120;-14.93;18.5;18.74;14.75
19.2;2247.168;62.8;18.74;14.75;72;-11.12;-11.84;0.61;110;-15.02;16.45;19.08;15.99
48.7;5699.848;41.1;19.08;15.99;73;-11.43;-12.16;0.56;100;-15.46;20.61;18.81;14.51
41.4;4845.456;59.7;18.81;14.51;74;-11.75;-12.49;0.5;90;-15.8;17.39;19.3;15.47
9.8;1146.992;33.9;19.3;15.47;75;-12.07;-12.82;0.45;80;-15.81;22.4;18.66;16.38
6.6;772.464;34.2;18.66;16.38;76;-12.38;-13.14;0.39;70;-16.08;22.83;18.9;15.04
11.9;1392.776;36.2;18.9;15.04;77;-12.7;-13.47;0.33;60;-16.37;21.44;19.36;15.54
9.7;1135.288;32.4;19.36;15.54;78;-13.02;-13.8;0.28;50;-16.34;22.75;19.19;15.93
12.3;1439.592;30.8;19.19;15.93;79;-13.33;-14.12;0.22;40;-16.43;22.38;18.6;17.22
9.4;1100.176;30;18.6;17.22;80;-13.65;-14.45;0.17;30;-16.59;22.25;19.01;18.9
5.3;620.312;32.6;19.01;18.9;81;-13.97;-14.78;0.11;20;-16.92;22.54;18.61;21.05
7.5;877.8;37.2;18.61;21.05;82;-14.28;-15.1;0.06;10;-17.28;21.67;18.87;27.77
10.7;1252.328;33;18.87;27.77;83;-14.6;-15.43;0;0;-17.07;22.36;19.35;24.23
